Date,Price,Open,High,Low,Vol.,Change %,LogReturn
2020-12-15,3367.23,"3,366.58","3,373.56","3,348.42",22.57B,-0.06%,-0.0005611347538629011
2020-12-16,3366.98,"3,371.26","3,378.66","3,359.17",22.08B,-0.01%,-7.424775886554943e-05
2020-12-17,3404.87,"3,367.28","3,406.15","3,354.01",27.55B,1.13%,0.011190559568966583
2020-12-18,3394.9,"3,400.49","3,413.81","3,382.75",28.10B,-0.29%,-0.0029324542284734764
2020-12-21,3420.57,"3,394.39","3,423.61","3,381.12",28.38B,0.76%,0.0075328983579861005
2020-12-22,3356.78,"3,410.97","3,415.75","3,353.86",32.30B,-1.86%,-0.018825022707033623
2020-12-23,3382.32,"3,362.47","3,394.21","3,360.20",29.95B,0.76%,0.007579683422427283
2020-12-24,3363.11,"3,382.19","3,394.07","3,354.02",27.50B,-0.57%,-0.0056957234551485445
2020-12-25,3396.56,"3,351.79","3,397.01","3,348.35",29.45B,0.99%,0.00989701362274448
2020-12-28,3397.29,"3,396.36","3,412.52","3,383.65",31.62B,0.02%,0.00021490024148596146
2020-12-29,3379.04,"3,399.29","3,407.09","3,376.09",31.18B,-0.54%,-0.005386409494382807
2020-12-30,3414.45,"3,375.01","3,414.45","3,374.42",29.10B,1.05%,0.010424780395443036
2020-12-31,3473.07,"3,419.73","3,474.92","3,419.73",33.57B,1.72%,0.017022503164619045
2021-01-04,3502.96,"3,474.68","3,511.66","3,457.21",38.08B,0.86%,0.008569396322266203
2021-01-05,3528.68,"3,492.19","3,528.68","3,484.72",40.80B,0.73%,0.007315537969768826
2021-01-06,3550.88,"3,530.91","3,556.80","3,513.13",37.02B,0.63%,0.006271596756257614
2021-01-07,3576.2,"3,552.91","3,576.20","3,526.62",40.53B,0.71%,0.007105324066683519
2021-01-08,3570.11,"3,577.69","3,588.06","3,544.89",34.56B,-0.17%,-0.0017043765171776333
2021-01-11,3531.5,"3,571.32","3,597.70","3,516.99",36.25B,-1.08%,-0.010873697774947913
2021-01-12,3608.34,"3,518.01","3,608.34","3,517.47",32.34B,2.18%,0.021525122926955045
2021-01-13,3598.65,"3,613.28","3,622.35","3,575.59",38.81B,-0.27%,-0.002689057661813542
2021-01-14,3565.9,"3,584.93","3,599.06","3,559.60",34.77B,-0.91%,-0.009142298709023979
2021-01-15,3566.38,"3,566.28","3,589.27","3,533.79",32.46B,0.01%,0.00013459931486833968
2021-01-18,3596.22,"3,554.80","3,608.77","3,544.26",30.17B,0.84%,0.008332218088059548
2021-01-19,3566.38,"3,596.36","3,603.15","3,553.02",32.34B,-0.83%,-0.008332218088059498
2021-01-20,3583.09,"3,564.12","3,589.96","3,556.44",27.23B,0.47%,0.0046744808852091065
2021-01-21,3621.26,"3,590.92","3,636.24","3,585.80",32.75B,1.07%,0.010596474951965758
2021-01-22,3606.75,"3,616.54","3,616.54","3,585.03",32.45B,-0.40%,-0.00401494173125607
2021-01-25,3624.24,"3,605.36","3,637.10","3,591.02",32.73B,0.48%,0.0048375213097616694
2021-01-26,3569.43,"3,610.97","3,610.97","3,564.74",27.81B,-1.51%,-0.015238691975136732
2021-01-27,3573.34,"3,567.55","3,578.80","3,546.49",26.41B,0.11%,0.0010948134660782312
2021-01-28,3505.18,"3,534.67","3,549.54","3,496.88",27.09B,-1.91%,-0.019258858269680434
2021-01-29,3483.07,"3,521.72","3,531.60","3,446.55",29.37B,-0.63%,-0.006327785575860569
2021-02-01,3505.28,"3,477.17","3,506.39","3,469.88",27.76B,0.64%,0.0063563143742582364
2021-02-02,3533.68,"3,510.81","3,535.50","3,495.57",26.45B,0.81%,0.00806941767150819
2021-02-03,3517.31,"3,531.15","3,544.01","3,508.51",29.74B,-0.46%,-0.0046433279332680835
2021-02-04,3501.86,"3,503.78","3,524.72","3,465.77",29.88B,-0.44%,-0.004402237002763364
2021-02-05,3496.33,"3,509.49","3,536.54","3,492.96",29.01B,-0.16%,-0.0015804089774699554
2021-02-08,3532.45,"3,504.56","3,542.21","3,492.13",24.98B,1.03%,0.010277834263530907
2021-02-09,3603.49,"3,539.77","3,604.01","3,528.68",25.38B,2.01%,0.019911139104022188
2021-02-10,3655.09,"3,612.61","3,662.77","3,612.50",25.79B,1.43%,0.014217896402866028
2021-02-18,3675.36,"3,721.09","3,731.69","3,663.66",34.03B,0.55%,0.005530370349195466
2021-02-19,3696.17,"3,661.78","3,699.65","3,634.01",36.11B,0.57%,0.005646061341878956
2021-02-22,3642.44,"3,707.19","3,717.27","3,642.44",48.88B,-1.45%,-0.014643361644267473
2021-02-23,3636.36,"3,617.70","3,672.15","3,617.70",39.89B,-0.17%,-0.0016706054333316305
2021-02-24,3564.08,"3,638.94","3,645.65","3,531.59",36.22B,-1.99%,-0.02007722526931276
2021-02-25,3585.05,"3,595.54","3,608.56","3,568.47",36.62B,0.59%,0.0058664649099668155
2021-02-26,3509.08,"3,514.56","3,550.41","3,500.70",33.33B,-2.12%,-0.02141852609642775
2021-03-01,3551.4,"3,531.48","3,552.57","3,511.99",31.55B,1.21%,0.011987997083305215
2021-03-02,3508.59,"3,566.85","3,566.85","3,485.36",33.98B,-1.21%,-0.012127644573368533
2021-03-03,3576.9,"3,500.16","3,577.62","3,498.72",34.77B,1.95%,0.01928225612883011
2021-03-04,3503.49,"3,546.64","3,552.20","3,487.38",39.36B,-2.05%,-0.020736888962249504
2021-03-05,3501.99,"3,463.31","3,523.57","3,456.67",35.64B,-0.04%,-0.00042823618736279734
2021-03-08,3421.41,"3,524.98","3,542.30","3,421.22",38.70B,-2.30%,-0.023278631536515042
2021-03-09,3359.29,"3,415.34","3,429.15","3,328.31",40.77B,-1.82%,-0.01832310468963124
2021-03-10,3357.74,"3,389.84","3,397.03","3,354.82",29.97B,-0.05%,-0.00046151350448392033
2021-03-11,3436.83,"3,369.90","3,436.83","3,369.90",32.21B,2.36%,0.02328140628671888
2021-03-12,3453.08,"3,447.20","3,454.51","3,417.24",35.80B,0.47%,0.004717051494424702
2021-03-15,3419.95,"3,441.88","3,457.49","3,392.51",36.78B,-0.96%,-0.009640655314358497
2021-03-16,3446.73,"3,424.65","3,448.88","3,406.17",31.67B,0.78%,0.007800024400528882
2021-03-17,3445.55,"3,435.73","3,454.06","3,410.28",28.01B,-0.03%,-0.0003424120933940307
2021-03-18,3463.07,"3,449.64","3,478.14","3,449.38",28.44B,0.51%,0.005071935511809058
2021-03-19,3404.66,"3,423.87","3,439.52","3,389.29",30.92B,-1.69%,-0.01701039744484988
2021-03-22,3443.44,"3,406.12","3,443.66","3,404.23",31.26B,1.14%,0.011325890259695243
2021-03-23,3411.51,"3,445.34","3,445.42","3,390.05",32.64B,-0.93%,-0.009315963187437146
2021-03-24,3367.06,"3,394.13","3,415.29","3,362.18",31.74B,-1.30%,-0.013115048492970589
2021-03-25,3363.59,"3,355.07","3,382.23","3,344.97",27.07B,-0.10%,-0.0010311040709098328
2021-03-26,3418.33,"3,373.32","3,423.22","3,373.32",27.46B,1.63%,0.016143271754604907
2021-03-29,3435.3,"3,429.63","3,449.83","3,409.89",28.48B,0.50%,0.004952130383588542
2021-03-30,3456.68,"3,432.53","3,457.63","3,423.32",28.54B,0.62%,0.0062043327412376606
2021-03-31,3441.91,"3,452.21","3,452.21","3,420.83",28.30B,-0.43%,-0.00428204098762184
2021-04-01,3466.33,"3,444.81","3,470.03","3,438.83",27.52B,0.71%,0.007069847519715387
2021-04-02,3484.39,"3,472.63","3,487.59","3,462.83",26.27B,0.52%,0.00519659564531858
2021-04-06,3482.97,"3,491.63","3,493.28","3,471.76",23.47B,-0.04%,-0.0004076149415735805
2021-04-07,3479.63,"3,483.42","3,483.42","3,453.19",29.58B,-0.10%,-0.0009594117876073518
2021-04-08,3482.55,"3,467.49","3,495.91","3,459.32",33.18B,0.08%,0.0008388177758153096
2021-04-09,3450.68,"3,475.44","3,475.45","3,442.14",28.01B,-0.92%,-0.009193470999945412
2021-04-12,3412.95,"3,445.97","3,456.16","3,403.90",30.96B,-1.09%,-0.010994293121496714
2021-04-13,3396.47,"3,411.29","3,425.39","3,387.90",27.06B,-0.48%,-0.004840362960713312
2021-04-14,3416.72,"3,397.02","3,420.03","3,392.98",23.32B,0.60%,0.005944369562178931
2021-04-15,3398.99,"3,409.61","3,409.61","3,373.09",23.40B,-0.52%,-0.0052026978826999895
2021-04-16,3426.62,"3,407.19","3,432.63","3,394.13",25.86B,0.81%,0.008096023921257514
2021-04-19,3477.55,"3,427.55","3,479.01","3,414.36",30.27B,1.49%,0.01475367026818415
2021-04-20,3472.94,"3,467.15","3,494.30","3,463.46",28.53B,-0.13%,-0.0013265253747596004
2021-04-21,3472.93,"3,456.30","3,481.25","3,450.11",25.38B,0.00%,-2.879408915000748e-06
2021-04-22,3465.11,"3,482.83","3,485.36","3,456.32",25.11B,-0.23%,-0.0022542399039230123
2021-04-23,3474.17,"3,462.09","3,482.36","3,456.33",24.94B,0.26%,0.0026112233972278394
2021-04-26,3441.17,"3,484.11","3,497.12","3,438.57",27.70B,-0.95%,-0.009544071728999284
2021-04-27,3442.61,"3,440.09","3,443.85","3,417.26",25.30B,0.04%,0.0004183747943730689
2021-04-28,3457.07,"3,432.16","3,457.07","3,423.32",24.74B,0.42%,0.004191504872774664
2021-04-29,3474.9,"3,458.08","3,478.23","3,447.59",27.66B,0.52%,0.005144292119178659
2021-04-30,3446.86,"3,468.30","3,469.09","3,426.90",31.27B,-0.81%,-0.008102029941917407
2021-05-06,3441.28,"3,446.07","3,471.24","3,426.85",31.04B,-0.16%,-0.0016201764832339711
2021-05-07,3418.87,"3,446.41","3,457.89","3,416.78",35.38B,-0.65%,-0.006533408078531115
2021-05-10,3427.99,"3,423.59","3,429.74","3,401.93",37.42B,0.27%,0.0026639964578291497
2021-05-11,3441.85,"3,406.60","3,448.10","3,384.70",35.09B,0.40%,0.0040350339469699984
2021-05-12,3462.75,"3,429.75","3,466.37","3,428.39",31.14B,0.61%,0.006053953547681415
2021-05-13,3429.54,"3,432.14","3,448.02","3,418.38",31.93B,-0.96%,-0.009636929676050142
2021-05-14,3490.38,"3,436.09","3,490.64","3,422.56",33.70B,1.77%,0.017584471411533582
2021-05-17,3517.62,"3,490.41","3,530.51","3,490.14",32.21B,0.78%,0.007774011754537469
2021-05-18,3529.01,"3,520.65","3,529.01","3,510.86",27.13B,0.32%,0.003232753789954021
2021-05-19,3510.96,"3,521.11","3,521.11","3,503.82",27.83B,-0.51%,-0.005127873997242355
2021-05-20,3506.94,"3,500.88","3,517.74","3,486.07",32.60B,-0.11%,-0.001145641983979776
2021-05-21,3486.56,"3,510.84","3,518.38","3,479.67",28.38B,-0.58%,-0.005828285605349176
2021-05-24,3497.28,"3,486.27","3,498.30","3,469.87",28.95B,0.31%,0.0030699467396974427
2021-05-25,3581.34,"3,502.54","3,584.58","3,502.44",34.12B,2.40%,0.023751508549017922
2021-05-26,3593.36,"3,586.84","3,603.49","3,585.37",34.20B,0.34%,0.0033506658802936232
2021-05-27,3608.85,"3,585.73","3,626.36","3,579.26",30.96B,0.43%,0.004301464101645596
2021-05-28,3600.78,"3,610.77","3,622.18","3,582.36",34.92B,-0.22%,-0.002238673377230068
2021-05-31,3615.48,"3,600.07","3,615.66","3,580.65",33.15B,0.41%,0.004074138219321868
2021-06-01,3624.71,"3,608.60","3,626.07","3,581.91",35.28B,0.26%,0.0025496582272467325
2021-06-02,3597.14,"3,626.33","3,629.29","3,584.60",34.86B,-0.76%,-0.00763519982707059
2021-06-03,3584.21,"3,595.42","3,618.51","3,584.21",35.42B,-0.36%,-0.00360099813325946
2021-06-04,3591.84,"3,565.47","3,618.80","3,561.89",33.09B,0.21%,0.002126518871883858
2021-06-07,3599.54,"3,597.14","3,600.38","3,581.90",30.37B,0.21%,0.0021414535019897854
2021-06-08,3580.11,"3,598.75","3,621.52","3,563.25",30.45B,-0.54%,-0.005412533322460372
2021-06-09,3591.4,"3,576.80","3,598.71","3,572.64",29.83B,0.32%,0.003148572428110037
2021-06-10,3610.86,"3,587.53","3,624.34","3,584.13",31.82B,0.54%,0.005403872494362633
2021-06-11,3589.75,"3,614.11","3,614.40","3,587.15",36.06B,-0.58%,-0.00586340892767386
2021-06-15,3556.56,"3,587.47","3,592.95","3,547.19",34.92B,-0.92%,-0.009288776624453541
2021-06-16,3518.33,"3,556.71","3,561.09","3,513.56",31.26B,-1.07%,-0.01080734035445543
2021-06-17,3525.6,"3,508.32","3,534.20","3,507.35",27.72B,0.21%,0.0020641893321999122
2021-06-18,3525.1,"3,520.50","3,535.62","3,503.18",29.67B,-0.01%,-0.00014182988946856556
2021-06-21,3529.18,"3,515.50","3,540.30","3,504.01",28.09B,0.12%,0.0011567446868962939
2021-06-22,3557.41,"3,539.79","3,560.19","3,536.81",30.75B,0.80%,0.007967202653993118
2021-06-23,3566.22,"3,559.40","3,577.47","3,549.85",31.07B,0.25%,0.002473459315442246
2021-06-24,3566.65,"3,568.58","3,570.49","3,548.82",33.54B,0.01%,0.00012056857913318072
2021-06-25,3607.56,"3,567.38","3,614.30","3,564.52",34.61B,1.15%,0.011404863652573951
2021-06-28,3606.37,"3,612.25","3,614.36","3,594.22",32.13B,-0.03%,-0.00032991726029886926
2021-06-29,3573.18,"3,601.68","3,601.83","3,570.53",30.61B,-0.92%,-0.009245770677806188
2021-06-30,3591.2,"3,572.62","3,594.12","3,569.50",26.82B,0.50%,0.005030452879479784
2021-07-01,3588.78,"3,600.55","3,607.70","3,573.94",29.19B,-0.07%,-0.0006740966107532783
2021-07-02,3518.76,"3,569.89","3,569.89","3,514.34",29.19B,-1.95%,-0.019703657054711794
2021-07-05,3534.32,"3,516.92","3,534.32","3,510.58",28.81B,0.44%,0.00441226393110324
2021-07-06,3530.26,"3,533.13","3,538.35","3,496.93",31.41B,-0.11%,-0.0011493961274346082
2021-07-07,3553.72,"3,508.59","3,557.88","3,504.47",31.88B,0.66%,0.006623419536806596
2021-07-08,3525.5,"3,557.22","3,558.68","3,521.06",35.09B,-0.79%,-0.00797267198363722
2021-07-09,3524.09,"3,512.23","3,529.31","3,485.05",34.99B,-0.04%,-0.0004000232690984517
2021-07-12,3547.84,"3,545.20","3,565.03","3,527.39",40.36B,0.67%,0.006716720693990178
2021-07-13,3566.52,"3,547.59","3,567.48","3,542.82",36.24B,0.53%,0.0052513628570619855
2021-07-14,3528.5,"3,560.83","3,560.83","3,525.49",37.22B,-1.07%,-0.010717479000163887
2021-07-15,3564.59,"3,519.06","3,565.93","3,514.26",36.33B,1.02%,0.01017618878107515
2021-07-16,3539.3,"3,559.53","3,566.00","3,537.73",36.60B,-0.71%,-0.0071200727602880026
2021-07-19,3539.12,"3,530.49","3,544.88","3,506.34",33.68B,-0.01%,-5.085880748497948e-05
2021-07-20,3536.79,"3,515.07","3,538.64","3,509.19",29.38B,-0.07%,-0.0006585725607627893
2021-07-21,3562.66,"3,543.05","3,569.09","3,543.05",33.90B,0.73%,0.0072879207556570845
2021-07-22,3574.73,"3,563.66","3,576.47","3,558.29",38.11B,0.34%,0.003382191951385319
2021-07-23,3550.4,"3,571.72","3,571.85","3,541.51",44.64B,-0.68%,-0.006829375622137232
2021-07-26,3467.44,"3,538.01","3,538.01","3,424.74",44.29B,-2.34%,-0.023643703671855348
2021-07-27,3381.18,"3,467.45","3,483.87","3,380.28",46.91B,-2.49%,-0.02519180852893778
2021-07-28,3361.59,"3,355.82","3,385.54","3,312.72",39.58B,-0.58%,-0.005810684665142224
2021-07-29,3411.72,"3,403.84","3,416.61","3,382.57",34.46B,1.49%,0.014802486625819367
2021-07-30,3397.36,"3,398.20","3,404.88","3,370.45",38.14B,-0.42%,-0.00421790353162047
2021-08-02,3464.29,"3,385.69","3,464.29","3,367.64",43.29B,1.97%,0.019509046016359756
2021-08-03,3447.99,"3,446.78","3,470.66","3,435.46",40.07B,-0.47%,-0.004716252875593414
2021-08-04,3477.22,"3,442.94","3,477.60","3,440.78",34.87B,0.85%,0.008441671395293678
2021-08-05,3466.55,"3,461.72","3,486.16","3,449.39",34.84B,-0.31%,-0.0030732608937558263
2021-08-06,3458.23,"3,465.48","3,466.39","3,436.93",33.68B,-0.24%,-0.0024029655825817653
2021-08-09,3494.63,"3,441.75","3,502.84","3,438.70",34.99B,1.05%,0.010470607075270937
2021-08-10,3529.93,"3,488.66","3,529.93","3,477.06",34.51B,1.01%,0.010050536160810008
2021-08-11,3532.62,"3,527.11","3,544.09","3,524.04",38.38B,0.08%,0.0007617645553179202
2021-08-12,3524.74,"3,522.72","3,538.40","3,513.45",38.11B,-0.22%,-0.002233130596912341
2021-08-13,3516.3,"3,514.47","3,540.08","3,500.80",37.82B,-0.24%,-0.0023973742635575346
2021-08-16,3517.34,"3,514.34","3,537.85","3,510.90",39.11B,0.03%,0.0002957217052846497
2021-08-17,3446.98,"3,512.11","3,531.72","3,438.12",42.29B,-2.00%,-0.020206536749290394
2021-08-18,3485.29,"3,442.35","3,487.44","3,437.69",38.92B,1.11%,0.011052769152625985
2021-08-19,3465.55,"3,475.30","3,480.46","3,446.01",38.24B,-0.57%,-0.005679904319429342
2021-08-20,3427.33,"3,442.51","3,453.15","3,394.97",39.11B,-1.10%,-0.011089817812997081
2021-08-23,3477.13,"3,436.80","3,481.25","3,436.67",38.47B,1.45%,0.014425708488839466
2021-08-24,3514.47,"3,482.27","3,522.70","3,481.14",43.02B,1.07%,0.010681490652376023
2021-08-25,3540.38,"3,517.92","3,540.39","3,510.07",45.00B,0.74%,0.007345334484912289
2021-08-26,3501.66,"3,537.31","3,537.32","3,499.45",50.29B,-1.09%,-0.010996924245693996
2021-08-27,3522.16,"3,494.42","3,530.19","3,493.38",45.53B,0.59%,0.005837296004100006
2021-08-30,3528.15,"3,535.07","3,539.49","3,512.99",51.28B,0.17%,0.0016992164716905797
2021-08-31,3543.94,"3,519.02","3,543.94","3,496.39",52.42B,0.45%,0.004465448329421486
2021-09-01,3567.1,"3,543.87","3,582.32","3,514.67",66.73B,0.65%,0.006513838169947354
2021-09-02,3597.04,"3,559.90","3,597.37","3,557.68",57.27B,0.84%,0.008358344282854636
2021-09-03,3581.73,"3,602.74","3,613.95","3,569.40",61.45B,-0.43%,-0.004265361116630997
2021-09-06,3621.86,"3,580.14","3,626.29","3,580.14",52.17B,1.12%,0.011141782122991434
2021-09-07,3676.59,"3,621.71","3,681.93","3,615.14",54.77B,1.51%,0.014997986122566713
2021-09-08,3675.19,"3,673.40","3,695.32","3,661.00",58.64B,-0.04%,-0.0003808601500380083
2021-09-09,3693.13,"3,666.82","3,693.45","3,662.16",60.48B,0.49%,0.004869504975230065
2021-09-10,3703.11,"3,691.19","3,722.87","3,681.64",63.52B,0.27%,0.002698670150476132
2021-09-13,3715.37,"3,699.25","3,716.83","3,692.82",55.75B,0.33%,0.0033052623074968893
2021-09-14,3662.6,"3,709.63","3,723.85","3,655.63",56.50B,-1.42%,-0.014304991717129853
2021-09-15,3656.22,"3,651.16","3,677.53","3,638.32",47.50B,-0.17%,-0.001743450888549015
2021-09-16,3607.09,"3,664.84","3,677.92","3,606.73",54.67B,-1.34%,-0.01352847374281616
2021-09-17,3613.97,"3,595.27","3,620.96","3,569.27",51.68B,0.19%,0.0019055379907703502
2021-09-22,3628.49,"3,563.21","3,629.45","3,560.50",47.23B,0.40%,0.004009692688377688
2021-09-23,3642.22,"3,651.27","3,670.95","3,632.28",53.50B,0.38%,0.0037768020786572583
2021-09-24,3613.07,"3,637.87","3,651.43","3,607.79",50.73B,-0.80%,-0.008035559392290082
2021-09-27,3582.83,"3,625.96","3,640.81","3,559.92",51.08B,-0.84%,-0.00840483553572638
2021-09-28,3602.22,"3,577.89","3,610.92","3,568.82",44.42B,0.54%,0.0053973311448394625
2021-09-29,3536.29,"3,573.52","3,573.52","3,518.05",45.25B,-1.83%,-0.01847216708084581
2021-09-30,3568.17,"3,541.93","3,572.43","3,541.93",39.56B,0.90%,0.008974704335522709
2021-10-08,3592.17,"3,609.09","3,612.55","3,571.73",40.72B,0.67%,0.006703617391605786
2021-10-11,3591.71,"3,600.36","3,614.70","3,586.75",39.44B,-0.01%,-0.00012806450013888284
2021-10-12,3546.94,"3,581.30","3,583.64","3,515.14",40.54B,-1.25%,-0.012543152269116559
2021-10-13,3561.76,"3,543.49","3,569.13","3,515.65",32.51B,0.42%,0.004169544774880714
2021-10-14,3558.28,"3,555.11","3,569.69","3,547.18",29.50B,-0.10%,-0.0009775226760270193
2021-10-15,3572.37,"3,551.99","3,578.77","3,542.69",32.03B,0.40%,0.003951959032656742
2021-10-18,3568.14,"3,571.05","3,571.05","3,539.48",34.10B,-0.12%,-0.0011847894603644936
2021-10-19,3593.15,"3,562.30","3,596.79","3,560.62",33.42B,0.70%,0.006984803486845629
2021-10-20,3587.0,"3,583.24","3,596.05","3,574.30",34.42B,-0.17%,-0.0017130565528473808
2021-10-21,3594.78,"3,590.05","3,610.96","3,576.35",35.23B,0.22%,0.0021665946446041357
2021-10-22,3582.6,"3,594.75","3,607.58","3,578.76",35.32B,-0.34%,-0.0033939993958849272
2021-10-25,3609.86,"3,574.26","3,611.09","3,564.21",32.12B,0.76%,0.007580196630481308
2021-10-26,3597.64,"3,612.83","3,625.02","3,589.71",33.73B,-0.34%,-0.003390915493335564
2021-10-27,3562.31,"3,589.86","3,589.86","3,553.13",35.06B,-0.98%,-0.009868864096847493
2021-10-28,3518.42,"3,548.70","3,552.04","3,509.49",37.82B,-1.23%,-0.012397185634958294
2021-10-29,3547.34,"3,519.33","3,547.34","3,502.80",35.88B,0.82%,0.008186001646085041
2021-11-01,3544.48,"3,530.40","3,556.59","3,519.29",38.23B,-0.08%,-0.0008065630980612974
2021-11-02,3505.63,"3,543.38","3,559.05","3,477.66",41.76B,-1.10%,-0.01102121619358686
2021-11-03,3498.54,"3,501.10","3,512.61","3,480.49",30.66B,-0.20%,-0.0020245089487008405
2021-11-04,3526.87,"3,505.89","3,527.95","3,503.01",31.94B,0.81%,0.00806505344469379
2021-11-05,3491.57,"3,520.21","3,525.87","3,491.46",35.45B,-1.00%,-0.010059300261978694
2021-11-08,3498.63,"3,491.97","3,507.27","3,484.24",29.82B,0.20%,0.0020199715031236584
2021-11-09,3507.0,"3,507.11","3,514.95","3,489.04",28.73B,0.24%,0.0023895078622617476
2021-11-10,3492.46,"3,498.94","3,498.94","3,448.44",30.70B,-0.41%,-0.004154612188463897
2021-11-11,3532.79,"3,486.45","3,534.20","3,482.83",32.21B,1.15%,0.011481568071059142
2021-11-12,3539.1,"3,534.15","3,543.65","3,527.39",30.87B,0.18%,0.0017845304931332284
2021-11-15,3533.3,"3,542.90","3,550.44","3,521.29",31.30B,-0.16%,-0.001640179090621791
2021-11-16,3521.79,"3,530.46","3,549.77","3,517.81",31.04B,-0.33%,-0.003262895359734016
2021-11-17,3537.37,"3,518.56","3,537.51","3,513.52",27.67B,0.44%,0.0044141300940692425
2021-11-18,3520.71,"3,531.49","3,537.98","3,513.11",31.24B,-0.47%,-0.004720839361649453
2021-11-19,3560.37,"3,519.28","3,561.91","3,517.65",31.80B,1.13%,0.011201798231758403
2021-11-22,3582.08,"3,562.76","3,585.19","3,562.75",33.00B,0.61%,0.006079165233211115
2021-11-23,3589.09,"3,580.51","3,598.38","3,577.36",36.00B,0.20%,0.001955051193268686
2021-11-24,3592.7,"3,590.02","3,602.74","3,575.29",33.68B,0.10%,0.0010053204852947986
2021-11-25,3584.18,"3,593.39","3,597.15","3,579.53",30.65B,-0.24%,-0.0023742918935402506
2021-11-26,3564.09,"3,576.11","3,576.11","3,554.88",30.10B,-0.56%,-0.005620955250850551
2021-11-29,3562.7,"3,528.67","3,563.68","3,526.35",33.36B,-0.04%,-0.00039007744514021035
2021-11-30,3563.89,"3,570.75","3,582.11","3,546.36",34.92B,0.03%,0.00033396056488739403
2021-12-01,3576.89,"3,561.89","3,576.89","3,558.69",32.99B,0.36%,0.0036410628424664877
2021-12-02,3573.84,"3,573.25","3,586.87","3,567.14",35.40B,-0.09%,-0.000853059809266943
2021-12-03,3607.43,"3,576.45","3,608.47","3,573.21",37.76B,0.94%,0.009354959490302042
2021-12-06,3589.31,"3,615.24","3,626.13","3,586.81",41.87B,-0.50%,-0.0050356239880341115
2021-12-07,3595.09,"3,611.22","3,614.22","3,572.57",40.38B,0.16%,0.0016090421599696868
2021-12-08,3637.57,"3,602.82","3,637.72","3,591.99",36.10B,1.18%,0.011746850668542006
2021-12-09,3673.04,"3,641.16","3,688.40","3,638.70",43.19B,0.98%,0.009703780759954187
2021-12-10,3666.35,"3,654.37","3,667.85","3,651.35",42.00B,-0.18%,-0.0018230402943127074
2021-12-13,3681.08,"3,686.94","3,708.94","3,678.06",42.41B,0.40%,0.004009570621044462
2021-12-14,3661.53,"3,669.81","3,671.68","3,654.66",36.22B,-0.53%,-0.0053250945365905
2021-12-15,3647.63,"3,655.05","3,668.40","3,645.24",37.75B,-0.38%,-0.003803451219216773
2021-12-16,3675.02,"3,648.93","3,675.02","3,644.66",38.13B,0.75%,0.007480933197281289
2021-12-17,3632.36,"3,670.26","3,673.65","3,631.66",40.85B,-1.16%,-0.011676000057041775
2021-12-20,3593.6,"3,620.04","3,643.95","3,589.36",42.39B,-1.07%,-0.010728089207833432
2021-12-21,3625.13,"3,591.45","3,627.09","3,591.45",40.82B,0.88%,0.008735664170588062
2021-12-22,3622.62,"3,632.68","3,635.90","3,616.55",39.48B,-0.07%,-0.0006926287745424023
2021-12-23,3643.34,"3,625.47","3,643.55","3,618.05",38.29B,0.57%,0.005703322386797365
2021-12-24,3618.05,"3,645.39","3,648.96","3,612.07",39.03B,-0.69%,-0.00696563667727974
2021-12-27,3615.97,"3,613.05","3,632.19","3,601.94",32.92B,-0.06%,-0.0005750606322129788
2021-12-28,3630.11,"3,619.64","3,631.08","3,607.36",31.62B,0.39%,0.003902804812597831
2021-12-29,3597.0,"3,630.92","3,630.92","3,596.32",30.51B,-0.91%,-0.009162786134448032
2021-12-30,3619.19,"3,596.49","3,628.92","3,595.50",30.78B,0.62%,0.006150079180804022
2021-12-31,3639.78,"3,626.24","3,642.84","3,624.94",32.97B,0.57%,0.005672996367375116
2022-01-04,3632.33,"3,649.15","3,651.89","3,610.09",40.50B,-0.20%,-0.0020489246192138075
2022-01-05,3595.18,"3,628.26","3,628.26","3,583.47",42.39B,-1.02%,-0.010280256181850526
2022-01-06,3586.08,"3,581.22","3,594.49","3,559.88",37.15B,-0.25%,-0.0025343755471377996
2022-01-07,3579.54,"3,588.99","3,607.23","3,577.10",43.63B,-0.18%,-0.0018253833767219692
2022-01-10,3593.52,"3,572.74","3,593.52","3,555.13",35.62B,0.39%,0.003897922978694366
2022-01-11,3567.44,"3,589.90","3,602.15","3,562.75",35.98B,-0.73%,-0.007283971788364646
2022-01-12,3597.43,"3,578.16","3,599.50","3,572.10",34.31B,0.84%,0.008371449906091314
2022-01-13,3555.26,"3,601.03","3,601.07","3,555.16",36.94B,-1.17%,-0.011791504624729762
2022-01-14,3521.26,"3,544.07","3,548.42","3,519.32",37.69B,-0.96%,-0.009609316903416614
2022-01-17,3541.67,"3,522.09","3,546.09","3,519.43",31.29B,0.58%,0.005779487213382258
2022-01-18,3569.91,"3,541.89","3,579.31","3,531.33",37.71B,0.80%,0.007942018071336062
2022-01-19,3558.18,"3,567.63","3,578.73","3,541.66",33.32B,-0.33%,-0.003291207206508858
2022-01-20,3555.06,"3,556.23","3,576.26","3,540.55",37.95B,-0.09%,-0.0008772374333163534
2022-01-21,3522.57,"3,546.75","3,547.00","3,514.89",32.65B,-0.91%,-0.009181103906838997
2022-01-24,3524.1,"3,508.24","3,531.61","3,500.14",28.03B,0.04%,0.0004342476727425098
2022-01-25,3433.06,"3,509.28","3,519.83","3,433.06",32.74B,-2.58%,-0.02617309276799362
