Date,Price,Open,High,Low,Vol.,Change %,LogReturn
2021-01-07,122386,"119,103","122,697","119,101",11.77M,2.76%,0.027216508090217494
2021-01-08,125077,"122,387","125,324","122,386",11.09M,2.20%,0.02174956320070799
2021-01-11,123255,"125,075","125,075","122,506",9.54M,-1.46%,-0.014674167600919196
2021-01-12,123998,"123,255","124,584","123,227",8.95M,0.60%,0.006010056391443693
2021-01-13,121933,"123,996","124,032","121,016",10.29M,-1.67%,-0.016793722892066668
2021-01-14,123481,"121,947","123,896","121,947",8.97M,1.27%,0.01261558452801444
2021-01-15,120349,"123,472","123,472","120,185",9.39M,-2.54%,-0.02569144298255493
2021-01-18,121242,"120,351","122,586","120,351",7.22M,0.74%,0.007392693163316842
2021-01-19,120636,"121,250","122,120","119,257",7.89M,-0.50%,-0.005010801048130802
2021-01-20,119646,"120,644","121,449","118,740",7.95M,-0.82%,-0.008240364255673873
2021-01-21,118329,"119,628","120,243","117,785",8.57M,-1.10%,-0.011068502537131552
2021-01-22,117380,"118,318","118,318","116,109",9.37M,-0.80%,-0.008052345288289544
2021-01-26,116464,"117,381","119,167","116,109",10.68M,-0.78%,-0.007834322754286338
2021-01-27,115882,"116,463","117,840","114,887",12.38M,-0.50%,-0.0050097803900013265
2021-01-28,118883,"115,882","119,355","115,734",12.07M,2.59%,0.02556738419676617
2021-01-29,115068,"118,880","118,880","114,973",10.97M,-3.21%,-0.03261655822312246
2021-02-01,117518,"115,093","117,862","115,093",8.72M,2.13%,0.021068255381412906
2021-02-02,118234,"117,520","119,805","117,519",11.63M,0.61%,0.006074198322416141
2021-02-03,119725,"118,235","120,210","118,234",8.70M,1.26%,0.012531734565299428
2021-02-04,119261,"119,728","120,560","118,918",8.10M,-0.39%,-0.0038830775277808203
2021-02-05,120240,"119,261","121,117","119,261",8.21M,0.82%,0.008175376743826726
2021-02-08,119696,"120,239","120,844","119,140",8.62M,-0.45%,-0.004534550314669958
2021-02-09,119472,"119,696","119,975","118,246",7.91M,-0.19%,-0.0018731608367032583
2021-02-10,118435,"119,472","119,738","117,970",8.64M,-0.87%,-0.008717747418800718
2021-02-11,119300,"118,440","120,283","118,440",7.57M,0.73%,0.007277042229325288
2021-02-12,119429,"119,300","119,763","118,163",7.66M,0.11%,0.0010807234358256846
2021-02-17,120356,"119,421","120,597","118,880",8.33M,0.78%,0.007731965037462977
2021-02-18,119199,"120,361","120,845","118,515",10.72M,-0.96%,-0.009659652242844645
2021-02-19,118431,"119,199","119,250","117,867",10.40M,-0.64%,-0.006463852830091491
2021-02-22,112668,"118,388","118,388","111,650",21.77M,-4.87%,-0.04988507143981225
2021-02-23,115227,"112,676","115,380","112,667",15.17M,2.27%,0.02245865473585071
2021-02-24,115668,"115,229","116,208","114,668",11.40M,0.38%,0.0038199227895700807
2021-02-25,112256,"115,668","116,506","111,764",12.47M,-2.95%,-0.029942041280168266
2021-02-26,110035,"112,260","113,466","109,827",14.62M,-1.98%,-0.01998348030816481
2021-03-01,110335,"110,036","112,445","110,036",11.24M,0.27%,0.002722695333545595
2021-03-02,111540,"110,328","112,428","107,319",14.82M,1.09%,0.010862078626363757
2021-03-03,111184,"111,529","112,398","107,466",15.14M,-0.32%,-0.003196784389436088
2021-03-04,112690,"111,191","114,433","111,163",14.22M,1.35%,0.01345419939228639
2021-03-05,115202,"112,690","115,504","112,504",13.25M,2.23%,0.022046423257941615
2021-03-08,110612,"115,202","115,202","110,268",13.70M,-3.98%,-0.04065852692372548
2021-03-09,111331,"110,611","112,524","109,343",12.14M,0.65%,0.006479163706660519
2021-03-10,112776,"111,331","112,928","109,999",12.51M,1.30%,0.012895804463489575
2021-03-11,114984,"112,782","115,127","112,776",12.09M,1.96%,0.019389437780306502
2021-03-12,114160,"114,984","114,984","113,253",8.11M,-0.72%,-0.007192015080349672
2021-03-15,114851,"114,093","114,903","113,635",8.22M,0.61%,0.00603466293776276
2021-03-16,114019,"114,845","114,974","113,370",7.80M,-0.72%,-0.007270534932527551
2021-03-17,116549,"114,018","116,736","113,428",9.43M,2.22%,0.02194668426256148
2021-03-18,114835,"116,549","116,751","114,302",9.92M,-1.47%,-0.014815469967999359
2021-03-19,116222,"114,837","116,446","114,610",12.34M,1.21%,0.012005839772553544
2021-03-22,114979,"116,222","116,225","113,620",8.16M,-1.07%,-0.010752652248331806
2021-03-23,113262,"114,977","115,599","113,062",8.30M,-1.49%,-0.015045783977948288
2021-03-24,112064,"113,272","114,823","112,064",9.83M,-1.06%,-0.010633582351265023
2021-03-25,113750,"112,065","114,024","110,927",10.31M,1.50%,0.01493292116767312
2021-03-26,114781,"113,750","115,416","113,305",8.66M,0.91%,0.009022907130424035
2021-03-29,115419,"114,776","115,553","114,096",7.46M,0.56%,0.005543020274099962
2021-03-30,116850,"115,414","117,090","114,999",8.14M,1.24%,0.012322075749283108
2021-03-31,116634,"116,850","117,249","115,932",10.66M,-0.18%,-0.0018502343768361732
2021-04-01,115253,"116,644","117,088","114,991",8.02M,-1.18%,-0.011911114701293513
2021-04-05,117518,"115,262","117,668","115,262",7.25M,1.97%,0.019461801434219998
2021-04-06,117499,"117,519","118,213","117,176",6.80M,-0.02%,-0.00016169043125728033
2021-04-07,117624,"117,499","118,303","116,748",8.54M,0.11%,0.001063273365656011
2021-04-08,118313,"117,624","118,850","117,486",8.78M,0.59%,0.005840558781399238
2021-04-09,117670,"118,313","118,643","117,336",7.74M,-0.54%,-0.00544955858091786
2021-04-12,118812,"117,661","118,812","117,661",7.00M,0.97%,0.00965831545254029
2021-04-13,119297,"118,809","119,529","118,041",8.98M,0.41%,0.004073770170290016
2021-04-14,120295,"119,298","120,871","119,298",10.08M,0.84%,0.008330877258442695
2021-04-15,120701,"120,290","121,409","120,084",7.95M,0.34%,0.003369353716197404
2021-04-16,121114,"120,701","121,333","120,199",7.95M,0.34%,0.003415837740188109
2021-04-19,120934,"121,116","121,974","120,682",10.03M,-0.15%,-0.0014873085766566691
2021-04-20,120062,"120,925","121,354","119,841",7.81M,-0.72%,-0.007236666214392782
2021-04-22,119371,"120,064","120,995","119,203",8.60M,-0.58%,-0.005771985636355894
2021-04-23,120530,"119,372","120,815","119,372",7.62M,0.97%,0.00966239421416165
2021-04-26,120595,"120,534","121,393","119,860",7.10M,0.05%,0.0005391394635518683
2021-04-27,119388,"120,595","121,012","119,003",8.36M,-1.00%,-0.010059130668581068
2021-04-28,121053,"119,392","121,276","119,392",9.08M,1.39%,0.013849772829207078
2021-04-29,120066,"121,053","121,498","119,703",8.50M,-0.82%,-0.008186874636948647
2021-04-30,118894,"120,064","120,125","118,894",11.09M,-0.98%,-0.00980925173761512
2021-05-03,119209,"118,951","119,904","118,528",8.89M,0.26%,0.002645915286852887
2021-05-04,117712,"119,209","119,293","117,631",8.77M,-1.26%,-0.01263729194681052
2021-05-05,119564,"117,725","119,734","117,725",9.06M,1.57%,0.015610829671541806
2021-05-06,119921,"119,577","119,966","119,071",8.78M,0.30%,0.0029813997907184894
2021-05-07,122038,"119,922","122,038","119,922",8.87M,1.77%,0.017499278992528535
2021-05-10,121909,"122,038","122,772","121,794",8.22M,-0.11%,-0.0010576068738227633
2021-05-11,122964,"121,904","122,964","120,145",7.99M,0.87%,0.008616764834706258
2021-05-12,119710,"122,964","122,964","119,458",9.41M,-2.65%,-0.026819478342302687
2021-05-13,120706,"119,711","121,426","119,711",9.36M,0.83%,0.008285685629559978
2021-05-14,121881,"120,719","122,195","120,719",10.14M,0.97%,0.009687321982609081
2021-05-17,122938,"121,880","123,074","121,680",7.41M,0.87%,0.008635004372829725
2021-05-18,122980,"122,937","123,544","122,550",7.84M,0.03%,0.0003415772770464488
2021-05-19,122636,"122,976","123,013","121,595",8.83M,-0.28%,-0.0028011222797116675
2021-05-20,122701,"122,636","122,734","122,136",7.91M,0.05%,0.0005298833972932087
2021-05-21,122592,"122,701","122,799","121,760",9.49M,-0.09%,-0.00088873312466674
2021-05-24,124032,"122,592","124,167","122,526",8.19M,1.17%,0.011677828310007913
2021-05-25,122988,"124,032","124,696","122,701",8.91M,-0.84%,-0.0084528071908201
2021-05-26,123989,"122,988","124,256","122,988",8.26M,0.81%,0.008106062355255053
2021-05-27,124367,"123,989","124,537","123,470",13.14M,0.30%,0.0030440198093119077
2021-05-28,125561,"124,367","125,698","124,284",8.85M,0.96%,0.009554824459891498
2021-05-31,126216,"125,561","126,216","125,540",5.95M,0.52%,0.005203028693267891
2021-06-01,128267,"126,218","128,363","126,218",12.50M,1.62%,0.016119303917511034
2021-06-02,129601,"128,268","129,601","128,167",12.78M,1.04%,0.01034647106512469
2021-06-04,130126,"129,600","130,137","129,148",9.81M,0.41%,0.004042711886163301
2021-06-07,130776,"130,125","131,190","129,498",9.66M,0.50%,0.004982724124955072
2021-06-08,129787,"130,776","130,776","129,230",10.35M,-0.76%,-0.007591290777877335
2021-06-09,129907,"129,800","130,882","129,281",9.84M,0.09%,0.0009241646594901481
2021-06-10,130076,"129,911","130,527","129,526",8.53M,0.13%,0.0013000851886774412
2021-06-11,129441,"130,076","130,294","128,678",7.75M,-0.49%,-0.004893716151712975
2021-06-14,130208,"129,441","131,084","129,441",8.16M,0.59%,0.005907992951795444
2021-06-15,130091,"130,208","130,436","129,304",7.21M,-0.09%,-0.0008989662494236801
2021-06-16,129259,"130,091","130,283","128,345",12.88M,-0.64%,-0.006416062110382473
2021-06-17,128057,"129,259","129,919","127,576",9.66M,-0.93%,-0.009342666162041656
2021-06-18,128405,"128,050","128,796","127,595",12.43M,0.27%,0.0027138540102242745
2021-06-21,129265,"128,405","129,412","128,048",7.33M,0.67%,0.00667522950572702
2021-06-22,128767,"129,242","129,259","127,803",9.33M,-0.39%,-0.0038599911509457165
2021-06-23,128428,"128,769","129,901","128,182",7.99M,-0.26%,-0.0026361336442380216
2021-06-24,129514,"128,433","129,541","128,428",7.24M,0.85%,0.008420547386240916
2021-06-25,127256,"129,513","129,748","126,697",9.36M,-1.74%,-0.01758817780838075
2021-06-28,127429,"127,255","128,067","126,629",8.16M,0.14%,0.001358541151680709
2021-06-29,127327,"127,429","127,507","126,184",7.78M,-0.08%,-0.0008007662661560668
2021-06-30,126802,"127,323","127,323","126,199",9.10M,-0.41%,-0.0041317657321863115
2021-07-01,125666,"126,802","127,204","124,994",9.29M,-0.90%,-0.008999221023356076
2021-07-02,127622,"125,667","127,672","125,667",7.43M,1.56%,0.015445176116201657
2021-07-05,126920,"127,622","127,633","126,531",5.26M,-0.55%,-0.0055158031272483
2021-07-06,125095,"126,919","126,919","124,866",7.65M,-1.44%,-0.01448351806645175
2021-07-07,127019,"125,096","127,249","125,094",8.15M,1.54%,0.015263232919354467
2021-07-08,125428,"127,013","127,013","124,310",8.88M,-1.25%,-0.012604792807127885
2021-07-12,127594,"125,428","127,782","125,428",7.42M,1.73%,0.017121459100779945
2021-07-13,128168,"127,594","128,420","126,441",7.15M,0.45%,0.004488555482863667
2021-07-14,128407,"128,169","129,620","128,085",9.21M,0.19%,0.0018630035593991613
2021-07-15,127468,"128,407","128,976","126,922",7.42M,-0.73%,-0.007339554198337786
2021-07-16,125960,"127,468","128,010","125,808",7.36M,-1.18%,-0.011900956472650567
2021-07-19,124395,"125,958","125,958","123,317",9.21M,-1.24%,-0.012502409661547163
2021-07-20,125401,"124,395","125,631","123,631",7.63M,0.81%,0.008054616077406198
2021-07-21,125929,"125,404","126,112","125,247",7.15M,0.42%,0.004201653417984238
2021-07-22,126147,"125,930","126,428","125,416",6.48M,0.17%,0.0017296375247801412
2021-07-23,125053,"126,140","126,204","124,422",6.05M,-0.87%,-0.008710246151745938
2021-07-26,126004,"125,058","126,214","125,006",6.33M,0.76%,0.007576005039627949
2021-07-27,124612,"126,004","126,026","123,670",7.31M,-1.10%,-0.011108742577116448
2021-07-28,126286,"124,615","126,712","124,542",9.04M,1.34%,0.013344266120996658
2021-07-29,125675,"126,285","126,476","124,917",7.49M,-0.48%,-0.0048499664445707715
2021-07-30,121801,"125,672","125,673","121,748",9.40M,-3.08%,-0.03131064415592168
2021-08-02,122516,"121,803","124,536","121,797",8.57M,0.59%,0.005853068277925729
2021-08-03,123577,"122,516","123,765","120,807",9.39M,0.87%,0.008622809864750417
2021-08-04,121801,"123,577","123,587","121,072",9.16M,-1.44%,-0.014475878142676162
2021-08-05,121633,"121,801","123,541","121,128",10.91M,-0.14%,-0.001380251129023063
2021-08-06,122810,"121,633","123,287","121,568",7.50M,0.97%,0.009630131328598537
2021-08-09,123019,"122,809","123,597","122,258",7.17M,0.17%,0.0017003693653397268
2021-08-10,122202,"123,021","123,513","122,061",8.30M,-0.66%,-0.006663401771957675
2021-08-11,122056,"122,203","122,756","120,827",8.69M,-0.12%,-0.0011954574047737456
2021-08-12,120701,"122,056","122,095","120,534",11.07M,-1.11%,-0.011163542737593107
2021-08-13,121194,"120,701","121,275","120,045",10.64M,0.41%,0.00407615438600069
2021-08-16,119180,"121,191","121,191","118,684",9.74M,-1.66%,-0.016757612140475706
2021-08-17,117904,"119,179","119,179","116,248",11.22M,-1.07%,-0.0107642212941893
2021-08-18,116643,"117,904","118,739","116,489",11.75M,-1.07%,-0.010752745930444145
2021-08-19,117165,"116,641","117,453","114,801",10.52M,0.45%,0.004465209636171032
2021-08-20,118053,"117,163","118,308","116,040",8.93M,0.76%,0.007550478438857779
2021-08-23,117472,"118,053","118,445","117,062",7.85M,-0.49%,-0.004933668854804289
2021-08-24,120211,"117,474","120,463","117,474",9.18M,2.33%,0.02304852474261444
2021-08-25,120818,"120,210","120,818","119,226",7.52M,0.50%,0.005036748965808612
2021-08-26,118724,"120,817","120,833","118,719",8.43M,-1.73%,-0.01748380944899174
2021-08-27,120678,"118,725","120,678","118,721",7.32M,1.65%,0.01632436982528358
2021-08-30,119740,"120,677","120,684","119,354",6.39M,-0.78%,-0.007803115901932993
2021-08-31,118781,"119,738","120,157","117,911",11.54M,-0.80%,-0.008041264019185774
2021-09-01,119396,"118,793","119,942","118,067",9.52M,0.52%,0.005164238081794963
2021-09-02,116677,"119,394","119,397","116,534",9.86M,-2.28%,-0.023036266238111426
2021-09-03,116933,"116,679","117,396","115,583",12.52M,0.22%,0.0021916878770134804
2021-09-06,117869,"116,926","117,981","116,156",5.11M,0.80%,0.007972717080806137
2021-09-08,113413,"117,866","117,866","113,172",12.32M,-3.78%,-0.03853781510838471
2021-09-09,115361,"113,413","116,354","112,435",13.89M,1.72%,0.0170303188438788
2021-09-10,114286,"115,370","116,896","114,286",11.16M,-0.93%,-0.009362263405528605
2021-09-13,116404,"114,300","117,046","114,300",9.25M,1.85%,0.018362820358579113
2021-09-14,116181,"116,405","117,270","115,809",9.03M,-0.19%,-0.0019175791072764776
2021-09-15,115063,"116,191","116,312","114,741",9.46M,-0.96%,-0.009669515412515086
2021-09-16,113794,"115,062","115,062","113,395",10.69M,-1.10%,-0.011090008223337737
2021-09-17,111439,"113,794","113,794","111,157",14.83M,-2.07%,-0.020912440232271887
2021-09-20,108844,"111,435","111,435","107,520",11.50M,-2.33%,-0.023561691558516278
2021-09-21,110250,"108,859","110,923","108,859",11.25M,1.29%,0.012834849892804551
2021-09-22,112282,"110,252","113,321","110,251",12.16M,1.84%,0.018263049619412546
2021-09-23,114064,"112,282","114,330","112,281",11.48M,1.59%,0.015746130428904784
2021-09-24,113283,"114,062","114,062","112,505",9.12M,-0.68%,-0.006870581729685357
2021-09-27,113583,"113,283","114,432","112,360",10.74M,0.26%,0.0026447345557775244
2021-09-28,110124,"113,584","113,584","109,981",13.19M,-3.05%,-0.030926843576488346
2021-09-29,111107,"110,125","112,028","110,125",11.37M,0.89%,0.008886697336524294
2021-09-30,110979,"111,117","112,371","110,743",13.16M,-0.12%,-0.0011527067367879625
2021-10-01,112900,"110,980","113,020","110,980",10.78M,1.73%,0.017161476931003637
2021-10-04,110393,"112,900","112,900","109,979",11.81M,-2.22%,-0.022455745119955416
2021-10-05,110458,"110,397","111,691","110,087",10.38M,0.06%,0.0005886321717067094
2021-10-06,110560,"110,454","110,614","108,180",13.28M,0.09%,0.0009230018119919183
2021-10-07,110585,"110,563","111,522","110,563",10.65M,0.02%,0.00022609600132487658
2021-10-08,112833,"110,586","114,172","110,586",12.87M,2.03%,0.020124393449422674
2021-10-11,112180,"112,834","113,982","112,052",10.28M,-0.58%,-0.005804125389916564
2021-10-13,113456,"112,180","114,159","111,807",11.73M,1.14%,0.011310372481449938
2021-10-14,113185,"113,457","113,881","112,708",8.96M,-0.24%,-0.0023914484065517263
2021-10-15,114648,"113,189","114,776","113,049",11.17M,1.29%,0.012842916600681277
2021-10-18,114428,"114,647","114,927","112,841",11.20M,-0.19%,-0.0019207605129961168
2021-10-19,110673,"114,422","114,422","109,947",14.13M,-3.28%,-0.03336589671624479
2021-10-20,110786,"110,677","112,023","110,176",11.74M,0.10%,0.00102050501272743
2021-10-21,107735,"110,767","110,767","105,714",16.51M,-2.75%,-0.027925904383060526
2021-10-22,106296,"107,714","107,749","102,854",21.17M,-1.34%,-0.013446852867189786
2021-10-25,108715,"106,298","109,372","106,296",11.51M,2.28%,0.022502123798015278
2021-10-26,106420,"108,713","108,713","106,321",10.76M,-2.11%,-0.021336249918798813
2021-10-27,106363,"106,433","108,224","106,045",10.83M,-0.05%,-0.0005357570986725129
2021-10-28,105705,"106,369","107,210","105,282",11.50M,-0.62%,-0.006205576622455162
2021-10-29,103501,"105,707","105,954","103,430",12.60M,-2.09%,-0.02107092095259814
2021-11-01,105551,"103,514","106,136","103,514",10.73M,1.98%,0.019612973937804295
2021-11-03,105617,"105,547","106,754","104,205",14.70M,0.06%,0.0006250947316743098
2021-11-04,103412,"105,617","105,627","102,835",12.08M,-2.09%,-0.02109833366480256
2021-11-05,104824,"103,412","105,555","103,412",12.59M,1.37%,0.013561743803110999
2021-11-08,104781,"104,824","105,679","104,182",9.36M,-0.04%,-0.0004102955616825185
2021-11-09,105535,"104,783","106,674","104,783",11.02M,0.72%,0.00717019371197943
2021-11-10,105968,"105,535","107,407","105,140",12.28M,0.41%,0.004094510290042512
2021-11-11,107595,"105,988","108,669","105,988",12.66M,1.54%,0.015237016503883751
2021-11-12,106335,"107,576","107,915","105,842",13.25M,-1.17%,-0.011779690271416914
2021-11-16,104404,"106,336","106,971","104,113",11.58M,-1.82%,-0.018326499084276245
2021-11-17,102948,"104,405","105,535","102,551",12.83M,-1.39%,-0.014043982511985725
2021-11-18,102426,"102,948","103,757","102,014",10.91M,-0.51%,-0.005083419752157738
2021-11-19,103035,"102,426","103,975","102,143",11.10M,0.59%,0.005928149707283747
2021-11-22,102122,"103,036","104,613","102,122",10.41M,-0.89%,-0.00890055935025779
2021-11-23,103654,"102,124","103,841","101,736",13.03M,1.50%,0.014890252566872897
2021-11-24,104514,"103,652","105,041","102,464",10.47M,0.83%,0.00826260417280992
2021-11-25,105811,"104,514","106,400","104,514",7.89M,1.24%,0.012333450050592346
2021-11-26,102224,"105,810","105,810","101,495",10.97M,-3.39%,-0.03448799991398451
2021-11-29,102814,"102,227","104,149","102,226",10.28M,0.58%,0.005755046658928994
2021-11-30,101915,"102,814","103,066","100,075",18.20M,-0.87%,-0.008782397983222685
2021-12-01,100775,"101,916","104,087","100,727",13.76M,-1.12%,-0.011248823532464121
2021-12-02,104466,"100,785","104,466","100,785",14.85M,3.66%,0.03597135060928689
2021-12-03,105070,"104,467","106,814","104,090",14.58M,0.58%,0.0057651350881675455
2021-12-06,106859,"105,070","107,498","105,070",11.13M,1.70%,0.016883413746599647
2021-12-07,107558,"106,868","108,655","106,868",11.77M,0.65%,0.006520028507540965
2021-12-08,108096,"107,558","108,521","107,309",13.17M,0.50%,0.004989484230510573
2021-12-09,106291,"108,095","108,095","105,890",11.08M,-1.67%,-0.016839105461314938
2021-12-10,107758,"106,296","108,275","106,296",10.47M,1.38%,0.013707356443419022
2021-12-13,107383,"107,758","109,493","107,383",12.51M,-0.35%,-0.003486089399747361
2021-12-14,106760,"107,387","109,148","106,445",11.60M,-0.58%,-0.005818558231368203
2021-12-15,107431,"106,763","107,603","105,697",12.66M,0.63%,0.006265456485661336
2021-12-16,108326,"107,433","109,034","107,433",13.75M,0.83%,0.008296418040722932
2021-12-17,107201,"108,324","108,324","106,518",14.93M,-1.04%,-0.010439622111306127
2021-12-20,105020,"107,171","107,171","104,358",10.57M,-2.03%,-0.02055476874168846
2021-12-21,105500,"105,020","105,906","105,020",9.04M,0.46%,0.0045601447064080305
2021-12-22,105244,"105,499","105,711","104,386",8.05M,-0.24%,-0.0024294891044890714
2021-12-23,104891,"105,251","105,453","104,637",7.28M,-0.34%,-0.003359748086254433
2021-12-27,105554,"104,892","105,694","104,798",7.59M,0.63%,0.006300954582295883
2021-12-28,104864,"105,555","105,652","104,503",7.51M,-0.65%,-0.006558397791269425
2021-12-29,104107,"104,863","105,190","103,851",6.59M,-0.72%,-0.00724505612064969
2021-12-30,104822,"104,106","105,269","104,106",11.14M,0.69%,0.006844457124420416
2022-01-03,103922,"104,823","106,125","103,413",11.13M,-0.86%,-0.008623055769506133
2022-01-04,103514,"103,922","104,276","103,096",11.49M,-0.39%,-0.003933748492341664
2022-01-05,101006,"103,514","103,514","100,850",12.88M,-2.42%,-0.024526948240936423
2022-01-06,101561,"101,006","102,235","101,000",11.75M,0.55%,0.005479682166830826
2022-01-07,102719,"101,561","102,719","101,104",11.73M,1.14%,0.0113375015075503
2022-01-10,101945,"102,719","102,719","101,038",10.26M,-0.75%,-0.007563652522833775
2022-01-11,103779,"101,946","103,780","101,918",12.42M,1.80%,0.017830185956260833
2022-01-12,105686,"103,779","105,869","103,771",13.03M,1.84%,0.01820879564754775
2022-01-13,105530,"105,686","106,251","104,974",11.71M,-0.15%,-0.0014771610897476193
2022-01-14,106928,"105,530","107,062","105,028",11.46M,1.32%,0.013160438085715521
2022-01-17,106374,"106,927","106,928","106,097",6.92M,-0.52%,-0.005194524624415907
2022-01-18,106668,"106,369","107,013","105,786",11.22M,0.28%,0.0027600209032397037
2022-01-19,108013,"106,670","108,602","106,669",12.60M,1.26%,0.012530383203120159
2022-01-20,109102,"108,015","109,873","108,014",13.63M,1.01%,0.01003163422602416
2022-01-21,108942,"109,097","109,786","108,368",13.41M,-0.15%,-0.0014675939600976445
2022-01-24,107937,"108,941","108,948","106,624",12.70M,-0.92%,-0.009267906930781509
2022-01-25,110204,"107,935","110,711","107,185",13.71M,2.10%,0.020785470114920615
2022-01-26,111289,"110,206","112,695","110,204",15.51M,0.98%,0.00979722771094822
2022-01-27,112612,"111,303","113,057","111,303",14.81M,1.19%,0.01181786055158926
2022-01-28,111910,"112,611","112,969","111,407",13.52M,-0.62%,-0.006253305133325694
2022-01-31,112144,"111,910","112,678","111,195",12.19M,0.21%,0.0020887829280332453
2022-02-01,113228,"112,143","113,302","112,135",11.13M,0.97%,0.00961972524851104
2022-02-02,111894,"113,228","113,666","111,645",11.75M,-1.18%,-0.011851490429115853
2022-02-03,111696,"111,897","112,502","111,225",11.04M,-0.18%,-0.001771099349318677
2022-02-04,112245,"111,696","112,415","110,321",11.46M,0.49%,0.004903086972385852
2022-02-07,111996,"112,247","112,517","111,490",10.67M,-0.22%,-0.0022208258288215804
2022-02-08,112234,"111,995","112,251","110,943",10.16M,0.21%,0.0021228211156074446
2022-02-09,112461,"112,233","113,163","111,710",13.79M,0.20%,0.002020517387811035
2022-02-10,113368,"112,462","113,812","112,163",13.27M,0.81%,0.00803266964754079
2022-02-11,113572,"113,368","114,899","113,128",18.60M,0.18%,0.0017978325103323919
2022-02-14,113899,"113,643","114,167","113,358",10.76M,0.29%,0.0028750937504379705
2022-02-15,114828,"113,905","114,828","113,882",11.65M,0.82%,0.008123265801786407
2022-02-16,115181,"114,830","115,734","114,816",12.05M,0.31%,0.0030694475185693362
2022-02-17,113528,"115,181","115,214","113,389",10.81M,-1.44%,-0.014455301571459233
2022-02-18,112880,"113,534","114,213","112,701",11.30M,-0.57%,-0.00572419498767778
2022-02-21,111725,"112,880","113,405","111,608",7.86M,-1.02%,-0.010284812725043339
2022-02-22,112892,"111,727","113,315","111,727",12.71M,1.04%,0.0103911146580669
2022-02-23,112008,"112,892","113,721","111,748",12.12M,-0.78%,-0.007861312161958015
2022-02-24,111592,"112,001","112,001","109,125",16.79M,-0.37%,-0.003720934525690074
2022-02-25,113142,"111,591","113,142","110,673",17.56M,1.39%,0.01379430418290642
2022-03-02,115174,"113,143","115,429","113,143",10.70M,1.80%,0.017800361371681967
2022-03-03,115166,"115,173","115,948","115,010",12.12M,-0.01%,-6.946253367383145e-05
2022-03-04,114474,"115,166","115,166","113,389",10.72M,-0.60%,-0.0060268428376199406
2022-03-07,111593,"114,469","114,529","111,140",14.06M,-2.52%,-0.025489399007588242
2022-03-08,111203,"111,594","112,390","110,969",15.70M,-0.35%,-0.0035009640958031667
2022-03-09,113900,"111,210","114,051","111,207",14.71M,2.43%,0.02396351058329927
2022-03-10,113663,"113,900","113,939","111,889",12.98M,-0.21%,-0.002082940422548019
2022-03-11,111713,"113,664","114,627","111,332",12.48M,-1.72%,-0.01730484755822574
2022-03-14,109928,"111,716","112,299","109,717",10.48M,-1.60%,-0.016107476442889377
2022-03-15,108959,"109,925","109,925","107,781",13.65M,-0.88%,-0.008853941350268643
2022-03-16,111112,"108,958","111,183","108,958",13.21M,1.98%,0.019567036934713334
2022-03-17,113076,"111,113","113,088","111,070",14.41M,1.77%,0.017521457398701548
2022-03-18,115311,"113,076","115,311","112,475",19.55M,1.98%,0.019572667007539162
2022-03-21,116155,"115,307","116,360","115,208",10.38M,0.73%,0.007292680052769533
2022-03-22,117272,"116,157","117,541","116,157",11.38M,0.96%,0.009570516914801937
2022-03-23,117457,"117,270","118,270","117,036",11.08M,0.16%,0.0015762861709073708
2022-03-24,119053,"117,460","119,256","117,151",13.47M,1.36%,0.01349646295274257
2022-03-25,119081,"119,062","119,729","118,548",13.81M,0.02%,0.00023516171675646923
2022-03-28,118738,"119,082","119,444","118,061",9.17M,-0.29%,-0.0028845486511258384
2022-03-29,120014,"118,740","120,900","118,740",12.93M,1.07%,0.010689017466675966
2022-03-30,120260,"120,013","120,531","119,775",10.89M,0.20%,0.002047662967736256
2022-03-31,119999,"120,261","120,880","119,999",11.20M,-0.22%,-0.0021726561974323173
2022-04-01,121570,"120,001","121,579","120,001",13.78M,1.31%,0.01300681915371244
2022-04-04,121280,"121,569","121,570","120,754",8.81M,-0.24%,-0.0023883066736410823
2022-04-05,118885,"121,279","121,628","118,794",11.79M,-1.97%,-0.019945282589695797
2022-04-06,118228,"118,885","118,885","116,791",13.41M,-0.55%,-0.005541675752750442
2022-04-07,118862,"118,226","119,247","117,509",11.52M,0.54%,0.005348192763928234
2022-04-08,118322,"118,861","118,868","117,487",11.23M,-0.45%,-0.004553434742809297
2022-04-11,116953,"118,320","118,320","116,953",9.56M,-1.16%,-0.01163757688352388
2022-04-12,116147,"116,963","118,615","116,054",11.41M,-0.69%,-0.006915514476181679
2022-04-13,116782,"116,150","117,329","116,150",12.07M,0.55%,0.005452318715953876
2022-04-14,116182,"116,781","116,781","115,624",10.37M,-0.51%,-0.005151021845870742
2022-04-18,115687,"116,182","116,191","115,177",8.40M,-0.43%,-0.00426965874685008
2022-04-19,115057,"115,687","115,687","114,277",10.54M,-0.54%,-0.005460610594063471
2022-04-20,114344,"115,057","115,057","113,945",10.75M,-0.62%,-0.0062162091353843195
2022-04-22,111078,"114,343","114,343","110,591",10.88M,-2.86%,-0.02897879137171959
2022-04-25,110685,"111,077","111,155","109,222",11.10M,-0.35%,-0.0035443280566548503
2022-04-26,108213,"110,684","110,685","107,978",11.75M,-2.23%,-0.022586822108929414
2022-04-27,109349,"108,214","110,107","108,214",11.52M,1.05%,0.010443095064034739
